identificador,titulo,gratuito,fecha_inicio,fecha_fin,url,actividad,lugar,lat,lng,tipo
10107565,El Duende Del Bosque,1,1473544800,1473631140,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f404fbb8a0ed5510VgnVCM1000001d4a900aRCRD,Espectáculos infantiles en el Auditorio El Calero,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Circo Performance Teatro
10056264,El eclipse (1962) de Michelangelo Antonioni,1,1475877600,1475963940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=925b65bdc1164510VgnVCM2000001f4a900aRCRD,"Ciclo de cine Italia/España, años 50 y 60.",Centro Sociocultural Santa Petronila (Villaverde),40.35087114162283,-3.691508909255186,Cine Actividades Audiovisuales/ Cine Ficcion
10107365,El hijo de Saúl,0,1472767200,1472853540,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e5c2aea7089d5510VgnVCM1000001d4a900aRCRD,Cine de verano 2016. XX Festival de Ciudad Lineal,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Cine Actividades Audiovisuales
10056268,"El inquilino, (1957) de José Antonio Nieves Conde",1,1477087200,1477173540,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a15b65bdc1164510VgnVCM2000001f4a900aRCRD,"Ciclo de cine Italia/España, años 50 y 60.",Centro Sociocultural Santa Petronila (Villaverde),40.35087114162283,-3.691508909255186,Cine Actividades Audiovisuales/ Cine Ficcion
10107572,El juez,0,1473372000,1473458340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d3c38bb94ddd5510VgnVCM2000001f4a900aRCRD,Cine de verano 2016. XX Festival de Ciudad Lineal,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Cine Actividades Audiovisuales
10105072,"El lago de los cisnes. Ballet Nacional Ruso, Sergei Radchenko",0,1477954800,1478473140,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ed0903127cfb5510VgnVCM2000001f4a900aRCRD,"El lago de los cisnes. Ballet Nacional Ruso, Sergei Radchenko",Fernán Gómez. Centro Cultural de la Villa,40.424926347610764,-3.6899208519663427,Danza Baile/ Clasica Espanola
10108656,El libro de la selva,0,1470952800,1471039140,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=241f18570f3e5510VgnVCM2000001f4a900aRCRD,Cine en el parque de la Bombilla. Viernes 12 de agosto,Parque de la Bombilla,40.42834456035844,-3.728941931668392,Cine Actividades Audiovisuales
10108640,El libro de la selva,0,1470866400,1470952740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f48d18570f3e5510VgnVCM2000001f4a900aRCRD,Cine en el parque de la Bombilla. Jueves 11 de agosto,Parque de la Bombilla,40.42834456035844,-3.728941931668392,Cine Actividades Audiovisuales
10112395,El mago Wilky Triky,1,1472853600,1472939940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=97bd0c7326706510VgnVCM2000001f4a900aRCRD,Actividades infantiles en verano 2016. Distrito de Villaverde,Plaza de Los Pinazo,40.34333382494165,-3.6909491943684447,Actividades Calle Arte Urbano
10116737,El Ogro del Agua,1,1474754400,1474840740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=18d0afbd38546510VgnVCM2000001f4a900aRCRD,El Ogro del Agua,Centro Cultural Hortaleza,40.476859845869534,-3.6420353342333227,Cuentacuentos Titeres Marionetas
10112220,El positivismo musical llena La Plaza en Verano,1,1471644000,1471730340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4ed474408f206510VgnVCM2000001f4a900aRCRD,El positivismo musical llena La Plaza en Verano,Matadero Madrid,40.39241367848808,-3.697259467865366,Musica/ Djs Electronica Experimental
10098814,El puente de los espías,1,1471644000,1471730340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=efc4cf8968185510VgnVCM1000001d4a900aRCRD,Cine de verano adultos. Villa de Vallecas,Auditorio Municipal Villa de Vallecas,40.38024511523154,-3.6175442000640565,Cine Actividades Audiovisuales
8658384,El Quijote en naipes,1,1473026400,1474667940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=237b94f66dc82510VgnVCM1000000b205a0aRCRD,El Quijote en naipes,Biblioteca Pública Municipal María Zambrano (Tetuán),40.46903299144094,-3.6976620067964996,Exposiciones
8658382,El Quijote en naipes,1,1473026400,1474667940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=af8b94f66dc82510VgnVCM1000000b205a0aRCRD,El Quijote en naipes,Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro,40.4166091081099,-3.6795930368034804,Exposiciones
8663449,El Quijote en naipes: El cómo y por qué llegó el Quijote a estos naipes.,1,1474322400,1474408740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=287d4e167a1a2510VgnVCM2000000c205a0aRCRD,El Quijote en naipes: El cómo y por qué llegó el Quijote a estos naipes.,Biblioteca Pública Municipal María Zambrano (Tetuán),40.46903299144094,-3.6976620067964996,Conferencias Coloquios
10107165,El regalo,0,1471816800,1471903140,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=aa69515cd39d5510VgnVCM1000001d4a900aRCRD,Cine de verano 2016. XX Festival de Ciudad Lineal,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Cine Actividades Audiovisuales
10108620,El regalo de Joel Edgerton,0,1470780000,1470866340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5ae918570f3e5510VgnVCM2000001f4a900aRCRD,Cine en el parque de la Bombilla. Miércoles 10 de agosto,Parque de la Bombilla,40.42834456035844,-3.728941931668392,Cine Actividades Audiovisuales
10109240,El regalo de Joel Edgerton,0,1470434400,1470520740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3145e821b78e5510VgnVCM1000001d4a900aRCRD,Cine en el parque de la Bombilla. Sábado 6 de agosto,Parque de la Bombilla,40.42834456035844,-3.728941931668392,Cine Actividades Audiovisuales
10108586,El Renacido,0,1470693600,1470779940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=19c6ca462c3e5510VgnVCM2000001f4a900aRCRD,Cine en el parque de la Bombilla. Martes 9 de agosto,Parque de la Bombilla,40.42834456035844,-3.728941931668392,Cine Actividades Audiovisuales
10109217,El Renacido,0,1470434400,1470520740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2c44e821b78e5510VgnVCM1000001d4a900aRCRD,Cine en el parque de la Bombilla. Sábado 6 de agosto,Parque de la Bombilla,40.42834456035844,-3.728941931668392,Cine Actividades Audiovisuales
10107249,El rey tuerto,0,1472335200,1472421540,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a9d4515cd39d5510VgnVCM1000001d4a900aRCRD,Cine de verano 2016. XX Festival de Ciudad Lineal,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Cine Actividades Audiovisuales
10056272,El verdugo. (1963) Luis García Berlanga,1,1478300400,1478386740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e9ab65bdc1164510VgnVCM2000001f4a900aRCRD,"Ciclo de cine Italia/España, años 50 y 60.",Centro Sociocultural Santa Petronila (Villaverde),40.35087114162283,-3.691508909255186,Cine Actividades Audiovisuales/ Cine Ficcion
10116548,Entre los muros,1,1474581600,1474667940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=072e4aba62546510VgnVCM1000001d4a900aRCRD,Programa de actividades en el Auditorio Paco de Lucía (Latina),Auditorio y sala de exposiciones Paco de Lucía (antigua Sala Latinarte),40.38493634769686,-3.764230286224537,Cine Actividades Audiovisuales
10112398,Esos monstruos me hacen reir,1,1473458400,1473544740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dc0e0c7326706510VgnVCM2000001f4a900aRCRD,Actividades infantiles en verano 2016. Distrito de Villaverde,Parque Ciudad de los Ángeles,40.352850949880235,-3.6963807727286353,Circo Performance Teatro/ Comedia Monologo
10057324,Espectáculo de ilusión con el mago Nico Báez,1,1473458400,1473544740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c3e12d1119574510VgnVCM2000001f4a900aRCRD,Programación cultural en Virgen de Begoña (Fuencarral - El Pardo),Parque Begoña,40.48390626699566,-3.687220746230517,Itinerarios Otras Actividades Ambientales
10107230,Esperando al rey,0,1472162400,1472248740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fed1515cd39d5510VgnVCM1000001d4a900aRCRD,Cine de verano 2016. XX Festival de Ciudad Lineal,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Cine Actividades Audiovisuales
10116602,Esperanza,1,1475186400,1475272740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d9214aba62546510VgnVCM1000001d4a900aRCRD,Programa de actividades en el Centro Cultural José Luis Sampedro (Latina),Centro Cultural José Luis Sampedro (Latina) (antiguo Centro Cultural Lucero),40.40159394334669,-3.749110841406562,Cine Actividades Audiovisuales
10116649,Ex Lege,1,1475186400,1475272740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fd834aba62546510VgnVCM1000001d4a900aRCRD,Programa de actividades en el Centro Cultural Miguel Hernández (Latina),Centro Cultural Miguel Hernández (Latina),40.378853797128336,-3.7819616113032115,Cine Actividades Audiovisuales
8646337,Exposición 'Fotografía tu biblioteca',1,1473026400,1474667940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8e42929589362510VgnVCM2000000c205a0aRCRD,Exposición 'Fotografía tu biblioteca',Biblioteca Pública Municipal Ángel González (Latina),40.397074625115906,-3.7664885474841556,Exposiciones
8646383,Exposición 'Fotografía tu biblioteca',1,1478473200,1480114740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4f9de4e29a362510VgnVCM2000000c205a0aRCRD,Exposición 'Fotografía tu biblioteca',Biblioteca Pública Municipal Pablo Neruda (Ciudad Lineal),40.42941133441142,-3.6416899839787695,Exposiciones
8646373,Exposición 'Fotografía tu biblioteca',1,1476655200,1478300340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2a1ae4e29a362510VgnVCM2000000c205a0aRCRD,Exposición 'Fotografía tu biblioteca',Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo),40.47860087334554,-3.7094408342979954,Exposiciones
8664644,Exposición: La música que se escuchaba en la época de Cervantes en Madrid,1,1463695200,1474235940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6b741b4db22a2510VgnVCM2000000c205a0aRCRD,Exposición: La música que se escuchaba en la época de Cervantes en Madrid,Biblioteca Musical Víctor Espinós,40.42737760210632,-3.7106116887809817,Exposiciones
10071646,Exposición: PREVENCIÓN DE VIOLENCIA DE GÉNERO,1,1472335200,1475359140,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=39dcf52333dc4510VgnVCM2000001f4a900aRCRD,Actividades en el centro juvenil 'El sitio de mi recreo (Villa de Vallecas). Septiembre 2016,Centro Juvenil El Sitio de mi Recreo (Villa de Vallecas),40.37953682427198,-3.616901585603186,Exposiciones
10112789,Fiesta de baile en la clausura de La Plaza en Verano,1,1472248800,1472335140,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=de786b3c32806510VgnVCM2000001f4a900aRCRD,Fiesta de baile en la clausura de La Plaza en Verano,Matadero Madrid,40.39241367848808,-3.697259467865366,Musica/ Rap Hip Hop
10117617,Fiestas Usera. Barrio de Almendrales. 10 Septiembre,1,1473458400,1473544740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dcd6b2f544b46510VgnVCM2000001f4a900aRCRD,Fiestas Usera. Barrio de Almendrales,Junta Municipal del Distrito de Usera,40.38241253009179,-3.7107515747822353,Fiestas
10117613,Fiestas Usera. Barrio de Almendrales. 8 Septiembre,1,1473285600,1473371940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7236b2f544b46510VgnVCM2000001f4a900aRCRD,Fiestas Usera. Barrio de Almendrales,Junta Municipal del Distrito de Usera,40.38241253009179,-3.7107515747822353,Fiestas
10117616,Fiestas Usera. Barrio de Almendrales. 9 Septiembre,1,1473372000,1473458340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30b6b2f544b46510VgnVCM2000001f4a900aRCRD,Fiestas Usera. Barrio de Almendrales,Junta Municipal del Distrito de Usera,40.38241253009179,-3.7107515747822353,Fiestas
10117632,Fiestas Usera. Barrio de Orcasitas. 10 Septiembre,1,1473458400,1473544740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cd7802e646f46510VgnVCM2000001f4a900aRCRD,Fiestas Usera. Barrio de Orcasitas,Junta Municipal del Distrito de Usera,40.38241253009179,-3.7107515747822353,Fiestas
10117628,Fiestas Usera. Barrio de Orcasitas. 9 Septiembre,1,1473372000,1473458340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d93802e646f46510VgnVCM2000001f4a900aRCRD,Fiestas Usera. Barrio de Orcasitas,Centro Cultural Meseta de Orcasitas (Usera),40.36968950845358,-3.7081679144829076,Fiestas
10117668,Fiestas Usera. Barrio de Orcasur. 10 Septiembre,1,1473458400,1473544740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5cfa02e646f46510VgnVCM2000001f4a900aRCRD,Fiestas Usera. Barrio de Orcasur,Junta Municipal del Distrito de Usera,40.38241253009179,-3.7107515747822353,Fiestas
10117673,Fiestas Usera. Barrio de Orcasur. 11 Septiembre,1,1473544800,1473631140,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=652b02e646f46510VgnVCM2000001f4a900aRCRD,Fiestas Usera. Barrio de Orcasur,Junta Municipal del Distrito de Usera,40.38241253009179,-3.7107515747822353,Fiestas
10117662,Fiestas Usera. Barrio de Orcasur. 8 Septiembre,1,1473285600,1473371940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f3aa02e646f46510VgnVCM2000001f4a900aRCRD,Fiestas Usera. Barrio de Orcasur,Junta Municipal del Distrito de Usera,40.38241253009179,-3.7107515747822353,Fiestas
10117663,Fiestas Usera. Barrio de Orcasur. 9 Septiembre,1,1473372000,1473458340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=98da02e646f46510VgnVCM2000001f4a900aRCRD,Fiestas Usera. Barrio de Orcasur,Junta Municipal del Distrito de Usera,40.38241253009179,-3.7107515747822353,Fiestas
10117570,Fiestas Usera. Barrio de Pradolongo. 10 Septiembre,1,1473458400,1473544740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6d71b2f544b46510VgnVCM2000001f4a900aRCRD,Fiestas Usera. Barrio de Pradolongo,Parque de Pradolongo,40.37557617692429,-3.711963730232908,Fiestas
10117575,Fiestas Usera. Barrio de Pradolongo. 11 Septiembre,1,1473544800,1473631140,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6cc1b2f544b46510VgnVCM2000001f4a900aRCRD,Fiestas Usera. Barrio de Pradolongo,Parque de Pradolongo,40.37557617692429,-3.711963730232908,Fiestas
10117563,Fiestas Usera. Barrio de Pradolongo. 8 Septiembre,1,1473285600,1473371940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=67c0b2f544b46510VgnVCM2000001f4a900aRCRD,Fiestas Usera. Barrio de Pradolongo,Parque de Pradolongo,40.37557617692429,-3.711963730232908,Fiestas
10117567,Fiestas Usera. Barrio de Pradolongo. 9 Septiembre,1,1473372000,1473458340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8701b2f544b46510VgnVCM2000001f4a900aRCRD,Fiestas Usera. Barrio de Pradolongo,Parque de Pradolongo,40.37557617692429,-3.711963730232908,Fiestas
10117779,Fiestas Usera. Barrio de Zofio. 10 Septiembre,1,1473458400,1473544740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cdce42b1b9f46510VgnVCM1000001d4a900aRCRD,Fiestas Usera. Barrio de Zofio,Junta Municipal del Distrito de Usera,40.38241253009179,-3.7107515747822353,Fiestas
10117774,Fiestas Usera. Barrio de Zofio. 8 Septiembre,1,1473285600,1473371940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=91ae42b1b9f46510VgnVCM1000001d4a900aRCRD,Fiestas Usera. Barrio de Zofio,Junta Municipal del Distrito de Usera,40.38241253009179,-3.7107515747822353,Fiestas
10117778,Fiestas Usera. Barrio de Zofio. 9 Septiembre,1,1473372000,1473458340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=97be42b1b9f46510VgnVCM1000001d4a900aRCRD,Fiestas Usera. Barrio de Zofio,Junta Municipal del Distrito de Usera,40.38241253009179,-3.7107515747822353,Fiestas
10117644,Fiestas Usera. Barrio Moscardo. 10 Septiembre,1,1473458400,1473544740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=091902e646f46510VgnVCM2000001f4a900aRCRD,Fiestas Usera. Barrio Moscardo,Junta Municipal del Distrito de Usera,40.38241253009179,-3.7107515747822353,Fiestas
10117639,Fiestas Usera. Barrio Moscardo. 8 Septiembre,1,1473285600,1473371940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=050902e646f46510VgnVCM2000001f4a900aRCRD,Fiestas Usera. Barrio Moscardo,Junta Municipal del Distrito de Usera,40.38241253009179,-3.7107515747822353,Fiestas
10063824,"Firdin Migdin. Grecia. Flox, la caja y las nubes",1,1472248800,1472335140,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7d48029967994510VgnVCM1000001d4a900aRCRD,"Firdin Migdin. Grecia. Flox, la caja y las nubes",Teatro Municipal de Títeres de El Retiro al Aire Libre,40.41878362561595,-3.6866519471003647,Cuentacuentos Titeres Marionetas
10116801,Fiz Domínguez,0,1473026400,1475272740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8dc8f46f2c546510VgnVCM2000001f4a900aRCRD,Actividades. Centro Cultural Sanchinarro. Septiembre 2016,Centro Cultural Sanchinarro (Hortaleza),40.49035310157377,-3.655261744717257,Exposiciones
10069357,Fotografía de retrato en Europa desde 1990,0,1464732000,1472421540,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=61f33c3220eb4510VgnVCM2000001f4a900aRCRD,Fotografía de retrato en Europa desde 1990,CentroCentro Cibeles de Cultura y Ciudadanía,40.419011767401095,-3.692206111679657,Exposiciones
10076266,Fotografías sobre refugiados,1,1472680800,1474235940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f8549ce8ddce4510VgnVCM2000001f4a900aRCRD,Exposiciones en los centros culturales del distrito de San Blas-Canillejas,Centro Cultural Antonio Machado (San Blas - Canillejas),40.42027705095574,-3.621741078700336,Exposiciones
10107149,Grandes familias,0,1471212000,1471298340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=24b6d1bddd8d5510VgnVCM1000001d4a900aRCRD,Cine de verano 2016. XX Festival de Ciudad Lineal,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Cine Actividades Audiovisuales
10116404,"Guadaña al Resucitado, de Ramón Gil Novales.",1,1474668000,1474754340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4bd3149cf8636510VgnVCM2000001f4a900aRCRD,Actividades. Centro Cultural Carril del Conde (Hortaleza). Septiembre 2016,Centro Cultural Carril del Conde (Hortaleza),40.46088953531134,-3.6544210187969433,Circo Performance Teatro
10108597,Hablar,0,1470780000,1470866340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e8e918570f3e5510VgnVCM2000001f4a900aRCRD,Cine en el parque de la Bombilla. Miércoles 10 de agosto,Parque de la Bombilla,40.42834456035844,-3.728941931668392,Cine Actividades Audiovisuales
10108653,Hablar,0,1470952800,1471039140,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=41de18570f3e5510VgnVCM2000001f4a900aRCRD,Cine en el parque de la Bombilla. Viernes 12 de agosto,Parque de la Bombilla,40.42834456035844,-3.728941931668392,Cine Actividades Audiovisuales
10105115,"Hazte banquero, Tarjetas Black: todo lo que quisieron ocultarte contado con sus propias palabras. Simona Levi y Sergio Salgado",0,1475618400,1476050340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=34d0ecfcccfb5510VgnVCM1000001d4a900aRCRD,"Hazte banquero, Tarjetas Black: todo lo que quisieron ocultarte contado con sus propias palabras. Simona Levi y Sergio Salgado",Fernán Gómez. Centro Cultural de la Villa,40.424926347610764,-3.6899208519663427,Circo Performance Teatro/ Drama
10116840,Hiyab,1,1474581600,1474667940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=226f1cd8fb546510VgnVCM1000001d4a900aRCRD,Programa de actividades en el Centro Cultural El Greco (Latina),Centro Sociocultural El Greco (Latina),40.407316328180464,-3.747465416906973,Cine Actividades Audiovisuales
7362322,I Concurso   Relatos ciencia ficción,1,1464732000,1470434340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f2b43d2184874410VgnVCM2000000c205a0aRCRD,Actividades en el centro juvenil 'El Sitio de mi recreo' (Villa de Vallecas). Julio 2016,Centro Juvenil El Sitio de mi Recreo (Villa de Vallecas),40.37953682427198,-3.616901585603186,Concursos Certamenes
10107163,Ice age: el gran cataclismo,0,1471644000,1471730340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3609515cd39d5510VgnVCM1000001d4a900aRCRD,Cine de verano 2016. XX Festival de Ciudad Lineal,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Cine Actividades Audiovisuales
10088283,Intermedios. La cultura escénica en el primer tercio del siglo XX español,1,1465509600,1474235940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5e916b7f40435510VgnVCM1000001d4a900aRCRD,Intermedios. La cultura escénica en el primer tercio del siglo XX español,Centro Conde Duque,40.42802889001877,-3.710182353581842,Exposiciones
10116561,Invictus,1,1474754400,1474840740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8c7e4aba62546510VgnVCM1000001d4a900aRCRD,Programa de actividades en el Auditorio Paco de Lucía (Latina),Auditorio y sala de exposiciones Paco de Lucía (antigua Sala Latinarte),40.38493634769686,-3.764230286224537,Cine Actividades Audiovisuales
