identificador,titulo,accesible,url,direccion,BARRIO,lat,lng,tipo
6322854,OAC. Policía Municipal. Unidad Integral de Distrito Latina,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f3d3de294e585310VgnVCM2000000c205a0aRCRD,"CALLE RODRIGO DE ARANA, 50",LAS AGUILAS,40.3796366471018,-3.7659492448759053,Oficinas Policia Municipal
6322857,OAC. Policía Municipal. Unidad Integral de Distrito Moncloa-Aravaca,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=28a4de294e585310VgnVCM2000000c205a0aRCRD,"CALLE FRANCISCO Y JACINTO ALCANTARA, 2",CASA DE CAMPO,40.42670719570918,-3.7242795119747836,Oficinas Policia Municipal
6322860,OAC. Policía Municipal. Unidad Integral de Distrito Moratalaz,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d575de294e585310VgnVCM2000000c205a0aRCRD,"CALLE FUENTE CARRANTONA, 6",PAVONES,40.398410303499055,-3.6369530687522795,Oficinas Policia Municipal
6322851,OAC. Policía Municipal. Unidad Integral de Distrito Puente de Vallecas,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8523de294e585310VgnVCM2000000c205a0aRCRD,"CALLE PUERTO DE CARDOSO, 7",PALOMERAS BAJAS,40.38768530645969,-3.653841535049231,Oficinas Policia Municipal
6322848,OAC. Policía Municipal. Unidad Integral de Distrito Retiro,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1f32de294e585310VgnVCM2000000c205a0aRCRD,"CALLE COCHERAS, 5",PACIFICO,40.39984176364749,-3.6767729958448934,Oficinas Policia Municipal
6322859,OAC. Policía Municipal. Unidad Integral de Distrito Salamanca,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7335de294e585310VgnVCM2000000c205a0aRCRD,"CALLE PEDRO HEREDIA, 34",FUENTE DEL BERRO,40.43012356817602,-3.6623634166822514,Oficinas Policia Municipal
6322852,OAC. Policía Municipal. Unidad Integral de Distrito San Blas-Canillejas,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1e63de294e585310VgnVCM2000000c205a0aRCRD,"CALLE ESTOCOLMO, 91",ROSAS,40.43386257026589,-3.6047825149612094,Oficinas Policia Municipal
6322840,OAC. Policía Municipal. Unidad Integral de Distrito Tetuán,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d280de294e585310VgnVCM2000000c205a0aRCRD,"AVENIDA ASTURIAS, 68",ALMENARA,40.47244698732512,-3.699219112932764,Oficinas Policia Municipal
6322836,OAC. Policía Municipal. Unidad Integral de Distrito Usera,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7e5fde294e585310VgnVCM2000000c205a0aRCRD,"CALLE DOCTOR TOLOSA LATOUR, 16",PRADOLONGO,40.374457614717656,-3.7033646424165747,Oficinas Policia Municipal
6322849,OAC. Policía Municipal. Unidad Integral de Distrito Vicálvaro,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3e72de294e585310VgnVCM2000000c205a0aRCRD,"PASEO POLIDEPORTIVO, 138",AMBROZ,40.40663654691994,-3.59797437686375,Oficinas Policia Municipal
6322844,OAC. Policía Municipal. Unidad Integral de Distrito Villa de Vallecas,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=80a1de294e585310VgnVCM2000000c205a0aRCRD,"CALLE REAL DE ARGANDA, 64",CASCO H.VALLECAS,40.379145542145515,-3.6142474191270058,Oficinas Policia Municipal
6322856,OAC. Policía Municipal. Unidad Integral de Distrito Villaverde,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c364de294e585310VgnVCM2000000c205a0aRCRD,"CARRETERA CARABANCHEL A VILLAVERDE, 105",SAN ANDRES,40.351183634231326,-3.706879172113004,Oficinas Policia Municipal
