identificador,titulo,accesible,url,direccion,BARRIO,lat,lng,tipo
5962990,Jardín Concejal Alejandro Muñoz Revenga,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=724bdcbc2ad2e210VgnVCM2000000c205a0aRCRD,"CALLE MELENDEZ VALDES, 32",GAZTAMBIDE,40.43304334055123,-3.712227582685096,Parques Jardines
5981388,Jardín Dionisio Ridruejo,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6e84c2164ea7e210VgnVCM2000000c205a0aRCRD,"CALLE MOLINA DE SEGURA, 4",MARROQUINA,40.40748540000109,-3.638052155862275,Parques Jardines
5964859,Jardín Doña Concha Piquer,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3181025c5733e210VgnVCM1000000b205a0aRCRD,"PASEO IMPERIAL, 93",IMPERIAL,40.402080397498985,-3.714965086287463,Parques Jardines
5964601,Jardín Fachada Pirámides I,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f5e35c528233e210VgnVCM2000000c205a0aRCRD,"PASEO ACACIAS, 60",ACACIAS,40.40148810908036,-3.713132255123738,Parques Jardines
6011700,Jardín Glorieta de Azorín,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=47a40166e57ee210VgnVCM2000000c205a0aRCRD,"CUESTA VEGA, 3",PALACIO,40.414757673901924,-3.7161718357850444,Parques Jardines
5994445,Jardín Jazmín. Parque de la Cornisa,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cae5e8d9af8be210VgnVCM1000000b205a0aRCRD,"CALLE ROQUETAS DE MAR, 10",APOSTOL SANTIAGO,40.481785094079584,-3.660098332215654,Parques Jardines
6010978,Jardín Palacio O'Reilly,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=28dec79b4a5ee210VgnVCM1000000b205a0aRCRD,"PLAZA CRUZ VERDE, 2",PALACIO,40.41418990040181,-3.7118283820550775,Parques Jardines
5963709,Jardín de Embajadores M-30 (Madroños),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4edc357e87e2e210VgnVCM2000000c205a0aRCRD,"CALLE PUERTO DE LA CRUZ VERDE, 29",LEGAZPI,40.38418473435094,-3.685817452497564,Parques Jardines
6011067,Jardín de Larra,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=04de61226f6ee210VgnVCM1000000b205a0aRCRD,"CALLE FACTOR, 7",PALACIO,40.41631909566782,-3.712793771176405,Parques Jardines
5996843,Jardín de la Colonia Congosto,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f8a5d9e4faebe210VgnVCM2000000c205a0aRCRD,"CALLE CONGOSTO, 70",CASCO H.VALLECAS,40.37089825532696,-3.618365854832584,Parques Jardines
5967788,Jardín de las Bellas Artes,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1777c5ab4774e210VgnVCM1000000b205a0aRCRD,"PASEO CASTELLANA, 78, B",EL VISO,40.4390037057741,-3.6905481652485355,Parques Jardines
5978923,Jardín del Bulevar de Peña Gorbea,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1aaf38317117e210VgnVCM1000000b205a0aRCRD,"CALLE PEÑA GORBEA, 17, B",SAN DIEGO,40.3957812018463,-3.6670346724676173,Parques Jardines
5964328,Jardín del Maestro Padilla,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=40538ced5a23e210VgnVCM1000000b205a0aRCRD,"CALLE SAN ALEJANDRO, 1",IMPERIAL,40.404491323444994,-3.7213308239798675,Parques Jardines
5981891,Jardín del Templo de Debod,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c9c8f88faab7e210VgnVCM1000000b205a0aRCRD,"CALLE FERRAZ, 1",CASA DE CAMPO,40.42425096551599,-3.716531855540272,Parques Jardines
5981149,Jardín el Torero,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee1a6a14ec67e210VgnVCM2000000c205a0aRCRD,"CALLE TORERO, 6",MOSCARDO,40.39218269145896,-3.7056345651289417,Parques Jardines
1984,Pabellón de los Jardines de Cecilio Rodríguez,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0d8def4d7f71c010VgnVCM1000000b205a0aRCRD,PASEO URUGUAY,NIÑO JESUS,40.41250110617827,-3.676499075231239,Parques Jardines
5966148,Parque Agustín Rodríguez Sahagún,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a7a655b6e783e210VgnVCM1000000b205a0aRCRD,"PASEO DIRECCION, 301",VALDEACEDERAS,40.47022952429582,-3.7038792453996385,Parques Jardines
5979527,Parque Alcampo,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6b4d31811a17e210VgnVCM1000000b205a0aRCRD,"CALLE CAMINO DE LOS VINATEROS, 1",MEDIA LEGUA,40.410944943237865,-3.660501733743551,Parques Jardines
5993604,Parque Almansa,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=667c1544198be210VgnVCM2000000c205a0aRCRD,"CALLE ALMANSA, 97",CIUDAD UNIVERSITARIA,40.449252672650985,-3.7133420888843105,Parques Jardines
5984172,Parque Aluche,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c5b4abb9e009e210VgnVCM1000000b205a0aRCRD,"CALLE TEMBLEQUE, 45",ALUCHE,40.394320359418835,-3.7592814565910553,Parques Jardines
5986186,Parque Aluche - Poblados,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f96136c32a59e210VgnVCM2000000c205a0aRCRD,"CALLE GUAREÑA, 22",LAS AGUILAS,40.38543450752234,-3.765190215590101,Parques Jardines
5981072,Parque Alzola,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=82a58b930b67e210VgnVCM2000000c205a0aRCRD,"CALLE BEASAIN, 2",ORCASITAS,40.36716919688689,-3.7136655626692887,Parques Jardines
5994520,Parque Antonio Pirala,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d77f1a2a419be210VgnVCM1000000b205a0aRCRD,"CALLE ANTONIO PIRALA, 8",VENTAS,40.428652595625735,-3.659649292346212,Parques Jardines
5962985,Parque Anunciación,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=18f52d0109d2e210VgnVCM2000000c205a0aRCRD,"CALLE ANUNCIACION, 1",NIÑO JESUS,40.41192841997151,-3.67583331713166,Parques Jardines
5985636,Parque Arquitecto Antonio Palacios,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a4e39f4e0f49e210VgnVCM2000000c205a0aRCRD,"CALLE FENELON, 17",CANILLEJAS,40.43847239256322,-3.6087501533089923,Parques Jardines
5979932,Parque Arroyo Fontarrón,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=38c946a92b57e210VgnVCM1000000b205a0aRCRD,"CALLE ARROYO FONTARRON, 22",PAVONES,40.39476596114844,-3.6361646051817518,Parques Jardines
5993155,Parque Arroyo Fresno,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=915fc8c5494be210VgnVCM2000000c205a0aRCRD,"AVENIDA VENTISQUERO DE LA CONDESA, 43",MIRASIERRA,40.49284296962057,-3.7169069720385446,Parques Jardines
5992721,Parque Arroyo de los Pinos,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3b97545fb44be210VgnVCM2000000c205a0aRCRD,"CALLE JOAQUIN LORENZO, 21",PEÑA GRANDE,40.47343735166941,-3.7241915440169024,Parques Jardines
5982306,Parque Avenida de Portugal,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4838d459b008e210VgnVCM1000000b205a0aRCRD,"AUTOVIA A-5, 300",PUERTA DEL ANGEL,40.41214880704316,-3.7356620312409365,Parques Jardines
5977882,Parque Azorín,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dcdc36e498c6e210VgnVCM2000000c205a0aRCRD,"AVENIDA ALBUFERA, 142",PALOMERAS BAJAS,40.39144717132174,-3.6545377410677498,Parques Jardines
5983153,Parque Barrio Las Musas,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bf326ca7fd08e210VgnVCM1000000b205a0aRCRD,"AVENIDA NIZA, 55, B",ROSAS,40.43173953068984,-3.607628369908832,Parques Jardines
6064773,Parque Begoña,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8b240b11e59df210VgnVCM2000000c205a0aRCRD,"CALLE SAN MODESTO, 1",VALVERDE,40.48390626699566,-3.687220746230517,Parques Jardines
5991086,Parque Biosaludable,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4cefff6b235ae210VgnVCM1000000b205a0aRCRD,"PASEO ALAMEDA DE OSUNA, 8",ALAMEDA DE OSUNA,40.452057731817305,-3.6036483614197765,Parques Jardines
5995307,Parque Camino de Vasares,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b0c8b404aa9be210VgnVCM1000000b205a0aRCRD,"CAMINO VASARES, 4",SANTA EUGENIA,40.38328847671297,-3.617866520556781,Parques Jardines
5977653,Parque Campo de la Paloma,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9dfae2fa26c6e210VgnVCM2000000c205a0aRCRD,"AVENIDA RAFAEL ALBERTI, 38",PALOMERAS SURESTE,40.38339946706653,-3.643762543356842,Parques Jardines
5984392,Parque Caramuel,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=272fc45f7309e210VgnVCM1000000b205a0aRCRD,"CALLE CARAMUEL, 53",PUERTA DEL ANGEL,40.4081704733386,-3.729395994595502,Parques Jardines
5982718,Parque Cerro Almodóvar,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0568fda02908e210VgnVCM1000000b205a0aRCRD,"CALLE MARCELINO CASTILLO, 29",ALUCHE,40.393928614376,-3.744713323980896,Parques Jardines
5995330,Parque Cerro Peñabel,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4ffeb404aa9be210VgnVCM1000000b205a0aRCRD,"CALLE CANDIDO MATEOS, 12",PEÑA GRANDE,40.47406043289477,-3.718181785566969,Parques Jardines
5978133,Parque Cerro del Tío Pío,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=956bf5edd607e210VgnVCM1000000b205a0aRCRD,"CALLE BENJAMIN PALENCIA, 2",NUMANCIA,40.39701982315709,-3.655239797848888,Parques Jardines
5991635,Parque Cerro Águila,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=129b315b7b3be210VgnVCM2000000c205a0aRCRD,"CAMINO CERRO DEL AGUILA, 1",ARAVACA,40.45190771190827,-3.761757187185669,Parques Jardines
5979417,Parque Ciudad de los Ángeles,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ca515ce64717e210VgnVCM2000000c205a0aRCRD,"CALLE ANOETA, 14, B",LOS ANGELES,40.352850949880235,-3.6963807727286353,Parques Jardines
5991699,Parque Cuesta del Galbán,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c37e65ba3d3be210VgnVCM2000000c205a0aRCRD,"CUESTA GALBAN, 2",ARAVACA,40.45019927443574,-3.768070614824996,Parques Jardines
6457169,Parque Cuña Verde de Vicálvaro. Zona A,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=402f9191ce6b7310VgnVCM2000000c205a0aRCRD,"AVENIDA DAROCA, 300",AMBROZ,40.40969329689759,-3.618025439807104,Parques Jardines
5984224,Parque Cuña Verde de Vicálvaro. Zona B,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2030b8c8d109e210VgnVCM2000000c205a0aRCRD,"AVENIDA DAROCA, 299",AMBROZ,40.40930295868704,-3.616890442862423,Parques Jardines
5987289,Parque Duque de Ahumada,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9445ff7fa5a9e210VgnVCM1000000b205a0aRCRD,"CALLE LAGO VAN, 16",CASCO H.VICALVARO,40.4048457851104,-3.6062315414157613,Parques Jardines
5994901,Parque El Calero,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ba9545b9b59be210VgnVCM2000000c205a0aRCRD,"CALLE JOSE DEL HIERRO, 1",CONCEPCION,40.43555222953495,-3.6519351470803567,Parques Jardines
5995399,Parque El Cedral,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=505093e51b9be210VgnVCM2000000c205a0aRCRD,"CALLE ARTURO SORIA, 233",ATALAYA,40.462882951414265,-3.6650441004626564,Parques Jardines
5981476,Parque El Cruce,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=03ff24622fa7e210VgnVCM2000000c205a0aRCRD,"CALLE ALCOCER, 1",LOS ANGELES,40.350970403692386,-3.6944891243298597,Parques Jardines
6012426,Parque Emir Mohamed I,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6671a26fbf7ee210VgnVCM1000000b205a0aRCRD,"CUESTA RAMON, 1",PALACIO,40.41438785232736,-3.7147888896558188,Parques Jardines
5991419,Parque Emperatriz María de Austria,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57fc4fc4583be210VgnVCM1000000b205a0aRCRD,"CALLE VIA LUSITANA, 3",ABRANTES,40.382311100280766,-3.7227552919050586,Parques Jardines
5965783,Parque Enrique Tierno Galván,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e09f680e2383e210VgnVCM1000000b205a0aRCRD,"CALLE MENESES, 4",LEGAZPI,40.39210151448589,-3.681620654746187,Parques Jardines
5979033,Parque Entrevías Forestal,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5be77fb92217e210VgnVCM1000000b205a0aRCRD,"CALLE EMBAJADORES, 251",ENTREVIAS,40.36782603611024,-3.6670181171393064,Parques Jardines
5978478,Parque Entrevías Urbano,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0190f1d80c07e210VgnVCM1000000b205a0aRCRD,"RONDA SUR, 8",ENTREVIAS,40.37253969509114,-3.6698091602059613,Parques Jardines
5986948,Parque Este de Valdebernardo,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef74c9728e99e210VgnVCM1000000b205a0aRCRD,"AVENIDA DEMOCRACIA, 25",CASCO H.VICALVARO,40.393429973468265,-3.6183833916362733,Parques Jardines
5991581,Parque Eugenia de Montijo,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4d86dd17d93be210VgnVCM1000000b205a0aRCRD,"CALLE PARQUE EUGENIA DE MONTIJO, 3",VISTA ALEGRE,40.37942623334737,-3.7527174453988774,Parques Jardines
6009920,Parque Eva Duarte,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a55f223d4b2ee210VgnVCM1000000b205a0aRCRD,"CALLE DOCTOR GOMEZ ULLA, 9",GUINDALERA,40.42985671996897,-3.668031432543624,Parques Jardines
5968930,Parque Félix Rodríguez de la Fuente,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f1b7e63d0384e210VgnVCM1000000b205a0aRCRD,"CALLE PADRE CLARET, 38",PROSPERIDAD,40.45205238274073,-3.6653500732558792,Parques Jardines
